,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,Cluster prediction
"('172_30_mixed.fcs',)",-334.172793786184,-271.33219382611276,-41.66990950003495,-65.83955183725486,-30.479391944793544,-125.07392086924352,-37.91022220427352,118.76427848283498,46.377759610644965,125.01542290110677,106.13164171721829,-84.98387184559436,-13.068796641181322,-30.561985891541987,-45.647593700701286,191.42169101647767,-27.972629203501736,-21.082264328318708,67.54304234044118,-42.446219407799866,-113.0035517114744,-23.871260359249145,-17.96420212008785,-61.88002890113947,51.112741532223346,-55.767219918671486,23.098522091979653,13.898637335555772,-17.14395752778447,39.76572269339863,4.6003517821204225,-35.10905660065813,25.127664454035028,95.16091640660852,-53.71137620620762,-1.2179181715736718,55.57673645132503,-17.87491295161401,33.9740069565602,-73.15033675523148,-103.04923818829238,-58.738989251777035,-14.088210593050789,-23.607877373698773,15.243538610246038,11.248951097737649,-16.625302454493145,-11.449984354462385,-66.16747502007652,-40.32931075980544,56.49488801576838,33.06269406645143,9.609501460798436,11.898113238307303,-83.91377665258344,19.38855191293109,56.41957770587341,27.855417317894307,52.373797481772684,59.96462094083229,-0.42813446020727497,33.85046332287875,-42.27368625910244,-15.60805140352635,14.192200696099787,-27.90113065636936,-44.03364465725794,23.613450111895794,30.76900795567484,20.647475720880998,-15.656828293491783,-11.143218839145447,-2.525533172428853,39.990310090560754,-8.31973130834054,21.946523398882093,-64.16980486237819,-7.635880533359011,-2.5054528616774334,-2.730081469813512,9.768996646284421,33.62722548945663,-5.6559592163463055,27.078451665138132,3.5817724530878756,6.231191987837307,26.575507990541297,-8.48851796213116,3.2719301376206484,14.62978046778452,23.9029657715053,11.106779532096358,-8.089463451462155,5.19034116451815,21.118662274079462,4.117170160316112,11.403074862999729,9.773396069939404,12.074119660170531,-13.52596597182717,-7.531486762629189,-18.59551424506226,14.624259570007055,-9.116199598931312,-1.1380404355887759,9.16893146423124,20.18047635231658,-11.26894031991532,-0.461527060686286,13.625557279326179,-10.216244953399526,-2.0528825760676632,-18.462715574574226,0.3369825809341407,0.10784132118360468,4.325877780488565,-5.928032348996249,6.239579157612375,3.9943107411948127,-5.697803562406006,3.7420701565114367,-0.7209521997522472,1.212165866461632,7.5322882813193015,-11.381655541028822,-0.6095182816778246,-6.6368093429567345,5.012404596586028,1.1848624521962092,6.995776298640572,-11.291448123845354,2.35939896267885,5.955153645287506,-0.8505407862889944,0.352263922214588,2.2344908784854454,5.659491407824042,-5.679512112494067,-1.4788736856906421,1.7961741087423224,-1.4421305076022524,-3.8386130990381524,-1.5133714017070239,7.710748983441343,-0.7700011655918848,-3.385312042379658,0.33473517166871325,2.658090946803033,5.597744490160039e-13,0
"('173_30_mixed.fcs',)",-223.3504067107321,-202.82853285772285,-180.9139072904914,-23.464737327095857,-176.66000379045028,-96.0411231969041,56.83230186765811,43.024302469269074,-13.417245651239789,-179.49743586373296,-4.0380278030856545,-68.20884482864565,-39.51998873980485,57.497740985791836,-13.709886820006282,-11.172601190644194,62.95036655390611,-23.841698175186984,90.21331203930373,-120.27168881676893,-3.1085534877125705,46.738911415534375,18.51487764961687,-156.87725142570488,40.25613267877443,6.283383502216639,-35.808765240293,31.347606468588033,-27.095942093223343,-53.14899656255548,-50.29414896277357,6.002754519588812,24.205888774959938,57.28303613036394,-63.59177002668889,-40.045172230564575,-89.92448136776753,46.514541517206496,-24.026181301619136,1.740570924672954,3.900903278746198,8.587922546887388,11.815318777993754,-59.27514686247575,-47.83060678279558,79.6579197367164,37.98155818600982,-40.92076637051326,18.90028199778861,53.13825337451464,40.56130415283731,22.17405326116935,-19.30403528176749,-13.995206396806026,36.460639133429474,6.0710198694898825,14.468536352615542,44.96909228025048,39.740854234548365,-36.17821537361557,-2.835716543811154,-62.515800800117816,16.224726138314374,-6.5630540152629715,-35.31464792743792,-21.429175596215394,40.03690246639701,-10.844902028699417,12.532383492770933,-0.00890831897146338,-31.51897485976687,-2.036569511991558,9.39503832284906,-41.12083203057191,-1.7470766526537371,-5.83762998418108,9.015477966941257,38.156775192388324,6.5942038146617,39.50983196054594,25.277664881113537,10.30291854314687,-21.67869517982394,-13.258024999879959,34.28041090793651,6.116198735174465,-9.499188614027029,2.7496912044323594,-18.806778530049332,-47.439653984749306,9.355344714190958,-20.32456962841775,5.947034235751523,0.1031207070615121,-13.054233188128464,-21.239398961240994,-21.487411413562775,-24.977164211042606,38.689416839048086,-30.855146448973983,-24.761605010271033,-5.172263878884608,10.90112010362482,-25.84826879111302,8.947961473682003,7.075524526450519,5.45384200678269,12.553703415255997,-17.58915899131012,-1.91825481400587,-0.267316743003879,14.048840886452307,0.9584705233111279,0.40706525697557105,8.591821670212981,12.73224624540739,-8.869680649467696,14.733347985983814,15.71295692881621,7.659871729068108,7.88022593628077,-3.0348613912309244,5.4708688672209105,9.053069460052653,16.540168875417656,4.0232612385785185,6.864412060118029,5.890905099274972,-0.5138530328557589,-0.5788090516550104,-5.678290699856414,-5.738579123608476,2.354010940113107,-0.8142104553243197,-5.060360040690438,-2.2040432315063976,7.434772358465861,-3.514359958642992,11.14605488191924,6.259833667951616,-6.601391251165645,3.8285819552956495,0.9209837213608827,2.6132694736668816,-8.028683624200482,-5.206732948199495,-2.624653737837523,1.4225290971394466,6.545874953189923e-13,0
"('174_30_mixed.fcs',)",-68.93640033576492,-301.12287866230525,-37.26400299744448,-28.210883413661232,-66.53474961573978,2.697543150653473,259.4033176199405,34.14910482189748,109.31207843394816,-46.450296237994834,38.83266183355936,58.869610826808916,129.74189476823415,-118.14837868813784,76.20016136320969,-11.06148854031073,-88.73782105129945,-31.851571518776858,28.185120472732546,17.622888748149403,20.488804246812755,6.644116406343993,62.95588445377136,-99.90315800095271,-44.811728894493754,-1.351956656943694,26.25366537173354,38.90752857021285,-39.26800559561633,44.48414569979592,59.37933476537878,-76.58615417973763,-8.734917814844913,51.35978128281293,66.40391186335982,-34.863909476531646,47.29043017064057,-19.77173756273765,0.1896798630833949,19.528102656536284,73.8182314963139,16.35457235262958,-32.69110798883564,37.03659470304372,-11.289325020120488,22.169309952499546,34.664227991202836,83.97427069545003,-99.19977430535533,-30.939667940659596,-43.80188724452185,-28.421833326582416,30.286112948753477,-21.980150783198333,6.883405069664715,42.56841962511831,-39.99860098641713,37.67482065908747,-12.85878601642013,-0.6010472467593786,-37.952419874562864,13.200199505434192,53.87527519756942,-4.312970108279649,45.6900368863483,3.314359741139577,45.0156701079118,-34.49344787069175,26.43465901903809,17.154066514291912,24.444845367242618,17.022027606431543,-23.079811354798593,1.8504205096699966,8.94413548126153,-14.616060582862122,0.9396633385347375,18.626934085274673,-42.84431006949143,-1.336909808907226,-23.72022107630724,22.886296305087093,-56.42481590594096,19.20104095243801,1.4390783957566704,-16.393005434499898,-1.2818081805813923,-2.7368141481754216,13.243208723115934,-16.379046177696583,-6.6211900267171515,23.523440637456936,16.724285802197365,16.17016663734164,-6.104546167945213,23.264520096920705,-22.712064829443168,19.647231203224507,11.362845689483123,-21.607443868173213,0.2007937326422221,0.9352935757977505,-16.384195477046788,17.282585853717528,16.301465244782836,14.989089289330652,-8.90251361954397,-21.771246581026187,-22.544103676752638,8.191683397936737,13.801752674928748,14.938729772842372,-6.594404328492687,0.3397544153380778,-10.660233937445023,1.6377501308960785,-20.161549438182558,13.365830365009321,16.342527295089628,1.1071841840209284,-5.928989083128201,6.024258763889754,9.239707321607998,10.65218498014446,-8.781162530562998,0.13943572703558438,-1.890156991817276,-1.739030378650602,7.600727124434174,1.2848177294452254,5.695266294561302,2.0789833958602415,-7.809316074645625,-2.5104326144436433,0.828599175049046,2.0567798899006626,3.635387190730947,-6.588159376860399,3.3020377544023067,5.5218232887617535,-1.0963645395337243,3.096415709900358,-1.5153189515453773,-1.2203383755695716,6.101659755335071,-0.7836122155879693,0.23876206733769667,0.8315393445035282,6.714628852932947e-13,0
"('175_30_mixed.fcs',)",-300.3413294193311,-204.0017516898939,-98.8331472026505,-57.26859191331269,-120.34035679299883,-76.37151121758842,45.703744114636606,58.99921853830462,-15.563097798890873,28.44756685466703,10.477805647606674,58.55501598594026,-54.06889765156471,9.64061471987312,-39.471049933312486,-41.70601887898025,2.1713565627115052,189.35930881971208,-70.09787892793068,-3.7654493762874743,44.153860042155436,17.662629704359446,63.9905269189393,46.98917309091918,-114.01759979167099,36.8102819303746,-40.12976266237693,-18.770193714975925,-17.073991840035827,86.66031988896535,22.179041526499567,58.70425234974694,-34.05268483285502,60.309283029198504,-79.73394380003671,-2.1176705173629418,-54.986321398068355,-67.33113504810359,-78.16992415494771,62.26687936985192,-24.031607419893618,43.281890158245886,63.23796055208108,71.36382300564917,22.197382793964074,1.2149791067511657,-86.46966418760888,-46.6175261835057,29.42576861111047,-3.427303092117757,11.633672099230221,-2.59807771929891,64.22018354702408,33.43438484909644,-57.393825475850036,18.9180622950581,-21.016619582604292,51.097984331150826,11.304522865401903,34.58824726825955,-74.5947205007647,15.818467090597428,0.9863897481939112,13.18573550124738,-8.268347588345073,-14.634269521717322,39.610037994167406,-2.209263756677117,38.15855044847321,-11.40597294126859,-11.32586132818307,3.3667990610739236,-60.263943784512506,20.71733979789542,9.304641815548448,-20.45012469789406,-10.646945016329658,14.349209139037066,23.33017974495014,26.221220746324033,3.2868023310388237,13.496512287180288,26.198096080756727,-23.316877577798373,19.614414292171038,-35.236323973810656,-11.623382838163101,22.955478957105004,4.945317963167797,-22.775463679861616,-16.79973615586198,4.216774827273949,-30.680500975327014,29.165836696127034,4.494681257016008,1.636726853979848,11.316636755670956,2.236629854679281,-15.995056542178894,0.8936046073238049,-1.6446863525654187,-13.758213145761053,10.762736969912943,-7.441430194302697,-19.301449808257598,5.863808764768468,-22.452402639748282,-1.4913292373377827,-24.759200874928297,-11.981109732415474,9.003185840685259,1.9072734597517733,-3.326051109472074,5.228351534937293,5.9503331945739255,10.238595600915467,-3.1721613111521396,-5.229474715686404,-2.704645470459689,-2.7682919828674493,-4.005431660177186,3.3921320882304826,-2.9138972138771955,-4.23823700404478,-0.7954429092192159,-2.0185482741834413,-7.860303233462315,2.2517804082473702,2.2814048243173257,-3.8335621254725005,-13.304413736494503,9.58823875426933,9.149483304275023,8.693190632545214,4.27522637035869,0.7289420357476741,-4.07302485253369,7.693742712775103,-1.8119611056240927,-4.678263534489552,6.200569280700339,0.1503709493076979,-1.5783985786618464,6.885538387597391,-4.131050032237973,2.1887927200629873,-6.914617101338294,3.0421799822287916,6.321609902215641e-13,0
"('176_30_mixed.fcs',)",-323.44993802064187,-322.9549818208318,-48.12159000147686,118.00173617189367,-147.81832262557583,-74.2667303839169,104.50009025763626,68.11999297727962,83.6297621707026,34.050007888271104,-137.19045507441166,28.360446601442263,-92.27415732703925,103.39868012291953,-124.68541207231485,-85.41283407122907,-46.36585631868937,-43.28186506071874,39.877312753924656,-115.4498892210517,-44.13514613053526,40.430764931796176,-42.30424062605849,40.060901057005566,3.6498851564607495,6.54493224807619,8.0381226994111,-18.06263813794037,54.74867343673484,-4.8099236572893025,72.78349669709955,-49.17016996622073,74.5245384099706,35.80460006053012,34.61144805002809,77.74097861833128,67.1492193817121,28.221572723551184,-39.77379293768436,-16.975952576599063,-23.564687670354743,-13.796694718511482,-27.1126864811811,-32.033742069884646,67.64099344370709,-98.17096177092193,-8.941868004922577,16.015215741476222,53.94106108256641,37.138634105078424,68.95145205729476,4.682275406965121,-16.54430375634175,19.363421433176676,6.507133508382657,16.859703897832567,-78.21930199291799,16.3852880694413,53.86169697673948,-24.614968166204115,-5.393587422832926,-20.93642865411937,5.010723865132711,12.60363137969316,17.88220755254875,44.202099150951625,-35.5969192882367,-26.746046654796565,6.752848214611744,-2.606596627430161,38.717949978629484,51.4922275915188,-15.065105116697804,-45.95618746586828,-8.550399696892516,42.46189071594425,-12.602090407732327,-10.654861235929763,-16.071550147619522,-8.077961396288323,-28.234236305238124,-23.685856111873736,13.868026834376385,11.490002732225523,20.893190853177583,18.61041988869531,7.2569887384519784,22.40793598164693,4.265972018731379,-37.04852281143634,-4.669903031099873,-12.778545672818911,8.665288394833475,-0.13767035790395354,8.085256772559989,16.735843601543515,9.704358408081998,8.663185276999112,-16.23006393332617,1.0234252416423129,23.219529188079456,-10.502209204086043,4.514005302270699,-2.4222890248356306,34.84722511707625,18.902046295311035,-13.171786508224418,-8.987907096087465,-9.753382606833494,10.85629964436126,5.385155680460392,3.942808380598942,18.751842285205843,10.46966627731759,11.85710584031822,1.4763921538301772,7.002779172428001,-2.7601831385089755,-10.29420818951517,-8.396993910283484,-8.627100916230319,-2.0152592914226117,4.745730969660963,10.601689810339318,7.895362677169221,-13.56537280529921,-16.024658408083933,-0.3680427150502581,13.429733465759451,-8.024991223935718,-3.544673157590455,2.4030883161737044,-4.88703295685776,-1.686136450938525,6.6976276406008495,-1.224400422812204,3.728053449270054,2.6820753255719847,-0.6680127327914533,0.6283686607277197,1.1569854104957864,-3.2223047912517,4.4499641337570015,-5.749297924947882,6.421646911462004,1.7326538718999536,-2.1551753226379655,2.139051444376387,5.928590951498336e-13,0
"('177_30_mixed.fcs',)",-305.2252679981203,-161.01046778776987,-195.1475479447419,52.28729532002918,36.417787153467785,-172.57130820696094,121.10562480688935,-31.25774926915092,127.26681782698952,7.849729943112759,1.2481780307375319,-34.547720476575165,28.6187641210163,-34.806819341639034,89.01448415206818,88.41291641257965,50.168980773162694,26.53774809110286,-35.681085166386666,-68.26120445328952,-105.57240257791844,161.98968514533948,-43.93069958119119,75.43560308718477,-99.49697561321469,34.60435475584135,-36.72505656173368,-8.203489859738198,57.36430119415695,15.210562897801704,-34.613744763271114,84.20933031971337,22.366466339746488,-25.619765033061842,20.050676582294304,46.794490029653616,29.858232026617458,0.99261345202153,11.645872310460515,-0.0995256969032603,24.00338187133476,32.38367790182104,-7.8869746106948195,-49.38836660854809,-35.255303574692846,5.335625223583074,-70.89906453499954,20.909071552138062,26.782431412422625,-56.987852681950905,-44.57577123376064,37.453790120483504,-40.7101744727111,-29.32488914596246,23.06158160002038,21.81538008904862,-20.195561501291444,-6.215152146342464,-4.353479086650333,-45.21019734717983,26.519953697548758,-29.266833320189534,-20.426117861626917,-57.92510270845826,7.578644262385886,-21.988813260285337,25.01437892579274,7.701970458105288,-12.050256079080876,-61.108217731285656,-36.92737525886628,25.049494889046194,1.6691683466282696,29.341809475045796,-15.446172039288946,77.19471621806456,27.190321794757867,29.540388606508394,-9.025438274634936,16.11496634352903,16.17483627285278,33.567659289447334,-26.860790931188422,9.08784963753558,-17.25755883034948,-1.7413769257012675,18.73579042264475,51.33670304172449,9.981046242832479,18.246966420788787,9.40188315001655,14.492391083598147,-17.751374873389825,17.34693085974402,-22.9496179534951,-19.814110523521116,13.975935282540936,12.970613874432122,-3.160962382026141,10.075050769778322,13.412656699467815,25.53755115634773,-8.660604282470828,2.930959956063216,-14.171446265353625,-2.9970912880163336,14.194686184665926,-20.74537591380959,6.355543652646717,-13.627296617416604,-8.651436773695815,14.110105965712565,-8.187733896749862,9.256285912203973,11.4628373488374,-1.8405608595784457,-0.9391258441129846,3.660763075211014,2.8080408222883024,14.94987061590592,2.579980407954985,-8.32942318574823,-2.060921468505207,5.5519984087579655,-21.268165566073684,-8.552353138263129,1.8770385226567612,1.455353027890272,-8.005444384238961,-2.2245796404017035,-1.8127381351808518,-11.137793159509542,-1.9727397198446752,-2.5580989411484696,-5.674077166861306,-12.625983182135117,-0.23098868673163686,-0.2235511486964068,-1.841609216362471,0.8538090150876299,-1.6234991263210414,-2.4900620039905075,-0.8278104233346735,3.279672343288544,1.28094006863968,-0.2739166662308189,1.7226266465063862,1.467401621402992,6.372680161348399e-13,0
"('178_30_mixed.fcs',)",-338.3126902875604,-303.0515347981085,-89.1890180966314,74.76262720564952,-98.47632030131473,-24.357584905141863,25.300234087676447,19.903596308930954,0.1636518826063238,-119.74232973126809,29.18542481181791,74.19082410823606,-156.53856062519446,0.18966981342846978,-27.825806664937133,-58.018564856800936,-173.8810940453127,-60.5342251918347,-3.359008694921446,-9.130407810124076,-82.93548011662328,-90.84265536583948,-104.99886273005549,-43.43598677798469,-17.462791975270797,-20.76498607871097,18.981674551463524,-11.883668200154354,136.40826053791992,42.115090509003,-1.7209812184973359,-25.731468709344902,-44.70015424241974,31.01845551152948,-55.35980481945519,21.965103132926952,0.18612421189087153,-6.001913096763544,38.926823011373486,-45.7604832160843,19.511936057090637,40.20433762268322,-9.558872278173249,85.3885803766058,-24.312704225842133,32.719839517451206,25.124359731352556,40.854057389472075,-25.69561550555789,-36.89495934157529,-25.419575665468134,9.064317618206568,-17.165514883301682,-27.005712860039747,10.94522398447584,-16.29356043692316,17.960489495761095,61.58707964080224,-17.316613229265542,-34.85611991802449,40.15557122922224,27.0354089814327,-37.516868076628334,49.7868875625327,-31.78661387047666,24.47633378753399,2.6771227345114124,62.1500224652729,11.772976364432287,-23.78229110188964,-15.058609726097338,4.964097136465584,-44.01945934995655,18.43545945895868,-41.98631316479919,-12.116474785938857,30.537916554558304,35.032217949863636,53.27321256772671,8.16287374394527,-27.384632033512677,-39.895868474994714,10.335655785853312,0.8236416777333382,-17.737505278682278,21.728488895568173,-20.809870695366648,-3.684345030738375,-32.33807347583219,24.101761043750138,8.336916110892112,-2.6470207989039594,-18.407271255541783,8.567988852013173,-20.36473535231409,6.364708882913798,2.526785590509359,-2.3759713936172586,-17.84195083219526,-0.25574212955967646,-17.419398180872506,12.647915804606882,-2.7006779289443705,-11.2805847085495,31.917465549050817,-16.774527520290018,2.3934389624543577,10.507477169666569,4.526361796299107,-7.99013693120391,11.28383613427608,12.555407946372576,-6.182342110216641,8.594676396813949,-13.904535737250338,2.541165726663097,-0.08485006052867794,-2.416128656403888,-15.870098948512052,5.498553034120887,-2.735907125178704,5.749755179895422,-21.399365207626452,-6.107786558255107,-2.3657058374914355,-3.8566527631428222,2.277208583618017,6.384290551128192,-2.526846212202565,1.7776538105690562,-5.719108844736864,-3.191110839808837,-12.193013734941777,-1.1640509774775865,-12.869644342509785,11.63904332347201,-6.593605166501391,6.639841422793832,-6.001347327807614,4.863782290306912,-6.457976723574315,3.5313744009843244,0.9349486720121027,6.5927689195002515,1.6198429576052416,-0.13589474958431946,-3.6621974887640167,1.7422174729329782,5.897504706808832e-13,0
"('179_30_mixed.fcs',)",-231.65570224809665,-309.09731219677536,-87.17230382749072,54.56441030632695,-4.968893528528696,-9.720717917853982,281.0727954890013,-84.82483391634179,-55.5893781488678,55.24323738147511,48.01862644162196,-107.17011473813983,46.44104687316723,9.047236290531902,-50.08868596297868,20.521923659043864,61.83610240485441,-14.938065625158922,59.068092401974425,18.07136426927123,70.81614474556127,-43.43933754014836,58.25121758648156,-56.42423243545933,-76.80575501707324,8.952496719419507,-40.86083213301451,65.13847939525768,-45.973053210166945,-56.922684256933834,69.81736219847306,110.98192209181916,83.129437301417,33.72104539858717,41.49852907314717,-26.066069516688607,38.5209961360385,-21.28576865148925,-1.4655604338366608,29.376959334350907,21.22729767637165,60.85808811766223,-37.437503003896005,-29.257681242761763,6.109223424093831,-43.231695688785805,-13.522692318794476,98.91729592584836,54.70132905980495,-1.6107248197092823,-35.021213676144434,25.097296588965236,-32.569631487026854,-4.776092976972169,-4.839312113152015,-37.11339919625358,56.160290886470534,18.25607058988254,-20.079305179186115,28.29429534113193,46.467290469506544,-2.3856423868025565,4.156867473005889,53.90776302983013,-43.09993247133579,33.49074415714836,-38.794830201598394,44.358349629063184,27.06655589861511,43.81295241080611,-5.277066898251475,-3.048293515702766,18.874219430123492,-27.531068548135522,8.4700353666737,22.551676887968235,-11.70133518711581,35.38753138411877,-13.887576640625856,22.425310017717834,-12.411190041792885,-30.389596019716286,45.95303612552602,-27.663640823567732,13.620266353370152,-8.001178851214856,-12.837558473342895,-22.706278876909753,-35.986796281433705,8.73246605821,11.630765692992648,26.893131686575412,-15.27379127065328,0.7932907387127699,24.315778727072818,24.911070981859023,4.11413260238801,11.92343522739142,-8.410346702011395,-6.963587273534888,5.124895239416549,-7.131163912154406,23.72192042465608,11.584055046594422,-26.78805135823863,-10.753854949566877,1.0358909137488972,6.387743985411319,16.15471824488819,-21.044736295527592,0.6255480516642602,-7.221897160470851,-18.905112443921663,-3.061894326757759,3.801587399279051,10.83636071187451,5.327631216724183,-6.249972804376776,-0.48317053472281835,1.890147610287018,-2.031025209436758,-3.6479278216187474,8.742858505039061,1.2313165869878449,-10.330704851684757,-1.228191111188531,6.706616698602836,-3.3450977809852738,-3.057094653342226,4.624186692394797,-6.615876573576824,2.7690098361847353,3.963138839417921,-1.3536308506716441,-3.805801740760856,7.372215361302486,-5.743972146488421,-1.270870088986753,4.754352851821203,-0.02511565771697022,-1.3384481188240684,-2.2698864824993725,-2.130532055451418,2.724540358608926,-4.902575502965345,-1.9702191628865062,-0.30657029266847413,-6.9200529523606775,6.212808045802376e-13,0
"('180_30_mixed.fcs',)",-434.51665654313217,-194.46598828470414,-124.34469939652425,83.82195270515615,-7.5356813375808684,-208.79833562257582,171.71307611237663,-25.526868900856904,25.335521085700336,37.93661815183303,-114.29718702129865,88.05359371516994,-23.74590532174308,108.73685985135816,-43.02109257246332,17.355909174966936,-24.45392865959552,-40.301785681696714,-35.500562181914255,8.882737154920594,5.098571778990577,59.02325752490316,-71.42417456522531,24.176410363817777,72.78761145341652,-16.893901459926408,-23.654166200367357,52.5472078014353,-21.165344935404676,17.618435970124985,24.835440981794306,-6.454810900589821,-0.11948825482776149,13.05098214732552,-13.070040950306241,6.379372604523654,-23.55791062618889,-26.25331196148544,63.18327767923394,-5.848619708738781,4.764750540607665,-32.54838760946444,-38.10327241323848,-41.58501646189218,14.784785987223614,13.418783860106732,16.645411779735483,12.83623492014885,-14.129792988023194,4.883941385443411,-37.15881251723923,-31.6603379115425,36.96577095210817,37.91314546002357,-31.72956715396539,-15.245907584501037,31.20332465252829,-21.001494278646412,-28.93761705995525,-33.423139621609906,-53.72131310743557,-44.14989660945787,11.806384848251477,-36.538854259446886,27.169120871045735,-18.72165401069767,39.40927139800723,-32.383207370976336,-17.20781642110091,33.641704088635365,-16.958035628042154,-27.878704591902583,-33.20708024816832,7.606567492314603,45.50104424118243,-0.7696567090789923,-19.36686515872814,-57.50110971351221,43.625107468777856,31.881484919838012,-13.029093551014144,-7.918034189518471,-9.854655185136503,48.88446617034687,-12.513291427184761,-12.060061910291424,-27.61706736198502,6.8113799996744815,-44.49752647170246,-1.0611449112782374,-6.200704154979427,22.805715915654716,26.380432991762433,-32.99611057809611,8.93149589830194,-8.347033961994551,-3.723378649500547,-10.25691181395445,-18.274797695537583,6.310956617199377,-43.211785487353886,-6.097193587310976,10.622416865823045,2.844507538133996,-30.99439013907129,-22.957620900554062,8.349321344756897,28.100432082224124,22.08411531631714,-25.839889218933855,-7.72427064545115,14.064923749857604,-12.420092861127966,-9.382715931063398,5.1283533554380565,-7.9733203295173665,1.3079169973740612,-14.21223389743929,-27.11572001912572,-0.994600887451373,-12.69319482859822,1.422049754408678,-6.751718443198114,-18.857418090621504,-3.936775107325273,-9.2255262012295,18.962705450228555,-14.094984563379128,5.070211927082918,-7.923978580525532,-2.495710766968988,10.770806957649453,-11.140641366196757,-27.266429973987,10.213215771368716,-0.5497153844342728,-0.1300964193779337,3.3697931329027893,1.347688588362324,3.2076169023156837,8.8350930448108,-0.7237090704211706,7.894290247954361,-13.61076430446286,-1.1060831344631428,6.102279150323164,0.2122947529214123,-2.1504160897261793,6.350475700855895e-13,0
"('181_30_mixed.fcs',)",-199.18383676212545,-264.59613066206254,-115.7951372102263,70.80918997933632,-49.64301880787337,-88.8488662258694,156.1345351252235,-28.784034080712786,-86.39659521190403,-72.9239012103271,-13.004500611671883,80.66277422682688,33.932667341815346,40.63934227603282,1.4072186033040666,3.0181755391997527,-64.60176121713961,64.94940722686718,-87.21680529612635,30.668172110330833,-87.3711285367874,-28.34049230717177,54.204276877624345,36.33552523375699,39.19052296626089,-78.00873110456963,-16.326980965147094,48.538206739593114,-0.14522855340536367,2.1834113563194046,40.57729334541233,24.36501473855039,-93.65797383503994,-37.56791362552167,37.26237627962118,9.165713285233776,16.451354780639896,165.16204489827646,-24.92896652340054,-6.5026379201570865,14.70912706910104,-7.240616651750921,-15.041158046903423,-34.38086787200353,-8.443589431197363,5.778454857142849,0.45048384464722513,-18.783036598208042,36.97482788399185,19.551041605131704,40.04448890039198,58.00999674375893,33.2514077065419,56.947704715232796,10.75922134954497,82.83809262576727,-2.9679933730252586,-29.098319683630542,-17.263510385965894,35.603086943322964,3.252927616938507,17.08326267184401,-2.1721868046087476,3.6669044792403875,-13.333891909736492,85.62019079290117,-16.956313956940747,-27.331979957062266,11.171660408238136,44.47434625364002,14.775503841530305,-56.41644773150304,28.958280551004773,80.72601129210952,-4.627071296041888,-13.228120583334603,43.960570881672574,19.748534641712148,6.98538808254491,-26.28587612975584,7.695397863078137,14.760197262113547,-34.41547671780215,-22.309081939136128,-10.443701357897726,11.920614343985749,9.453431702862519,27.722864156113868,-15.33886055138078,8.574554195420292,25.057695176950944,-0.3374145144901224,-13.78120259727773,17.394704625713977,35.55381164229041,-3.308969651582517,-5.070245830807454,-19.648614773899446,4.335064063484487,-16.640661296023126,5.496403329756024,7.8860281723450765,-3.9954085230383107,5.1317472272476135,-2.7133334447384225,20.759288988105123,3.2412701275550617,17.632520456236115,4.911476690446711,-11.074880133263328,-2.2998809835628125,-5.508321338539537,-5.3719937913398965,6.367840493821445,-10.00189542981077,7.533432926856687,3.467485211568774,10.084998403914787,-2.9880704595079774,10.913366568241798,0.07945628240054603,-3.0588997019453465,-1.886215033659957,-6.308556083103269,20.74122005208939,-3.7604575547635863,-4.249834545670158,-7.05026259439998,-0.05608947791692431,13.867484490987897,-2.8545667194338953,-7.047585532520568,7.696012791379069,-3.550618488891555,3.130308503969383,-0.38127082100247023,4.810926310229722,-1.9426363262506356,-8.980436395677835,1.5754751157598763,1.1562573715121687,5.800473930899345,-4.075381457663789,4.7956535864139545,-2.8349486755089277,-5.912796313886143,0.984113637957913,-2.3384806804146017,6.288303211476887e-13,0
